1108939,2068541,-24.43687167600811
1108939,6707713,-24.544035914546726
1108939,3130232,-24.613113522301475
1108939,8596285,-24.650577535761965
1108939,753531,-25.085793023169042
1108939,6758075,-25.22236293605959
1108939,5553584,-25.6484396203742
1108939,7201778,-25.65252180905688
1108939,6707716,-25.83269856294537
1108939,8804355,-25.83397473512875
1108939,2764268,-25.861838361598902
1108939,5553585,-25.86234976591639
1108939,2735037,-25.863116708970786
1108939,3259017,-25.86745902000827
1108939,2430867,-25.86847982747682
1108939,1347694,-25.86847982747682
1108939,3357548,-25.868734975079853
1108939,1818494,-25.870520400956618
1108939,4320195,-25.89294286501245
1108939,3899060,-25.910458122544163
1108939,1979870,-25.962169361716477
1108939,6707715,-25.966764559782913
1108939,699259,-25.97542522095091
1108939,3647358,-25.976041866882362
1108939,8661642,-26.053790086567492
1108939,160716,-26.112186450526668
1108939,4390191,-26.113464362267848
1108939,7340851,-26.114741729887996
1108939,7698352,-26.115252524685935
1108939,242056,-26.121201516993427
1108939,7724054,-26.138608940699495
1108939,5163856,-26.138864893740795
1108939,2846462,-26.13937673432076
1108939,7152561,-26.14449034286792
1108939,2695509,-26.14525663292138
1108939,6529622,-26.14806468969598
1108939,631424,-26.210437728292604
1108939,6238857,-26.288677224274565
1108939,2194177,-26.28918889026025
1108939,7491705,-26.295577362763602
1108939,4260848,-26.2976188040999
1108939,4260849,-26.298639004068924
1108939,5807716,-26.298985497196174
1108939,6681205,-26.368255208834242
1108939,4049530,-26.38719353058921
1108939,7919347,-26.388722011312467
1108939,3150726,-26.437995762397538
1108939,6564869,-26.44028955482763
1108939,4172981,-26.504463398553106
1108939,3745976,-26.504463398553106
1108939,6871640,-26.50590719644669
1108939,4799672,-26.506419037026653
1108939,8181777,-26.50667492457276
1108939,3506104,-26.507186634195847
1108939,4056029,-26.511788097340414
1108939,893831,-26.51408618493332
1108939,6316872,-26.51485182309688
1108939,532318,-26.51587237011992
1108939,6179026,-26.517615244368802
1108939,2011059,-26.519146585857168
1108939,2251472,-26.520677146075393
1108939,7651010,-26.52653753046006
1108939,7000936,-26.52858559170837
1108939,7575369,-26.529097388628593
1108939,6669588,-26.529353254350415
1108939,5203394,-26.5298649203361
1108939,1742847,-26.530120720607403
1108939,7880690,-26.53063225572553
1108939,6950182,-26.530887990579785
1108939,6663340,-26.530887990579785
1108939,4404545,-26.5311437036358
1108939,3865302,-26.696797481394754
1108939,610121,-26.69705254222691
1108939,6204916,-26.69947033837571
1108939,7844766,-26.69960195856403
1108939,7844765,-26.699856781080303
1108939,3009955,-26.70062111878582
1108939,917895,-26.70087585475214
1108939,2115313,-26.70087585475214
1108939,8256786,-26.705076197278373
1108939,5291621,-26.783443822629504
1108939,1448805,-26.785492058665852
1108939,7423808,-26.785747989871695
1108939,1231448,-26.786003899245813
1108939,3283059,-26.786515652513746
1108939,119359,-26.786515652513746
1108939,4228762,-26.786771496415007
1108939,6849948,-26.786771496415007
1108939,8269661,-26.786771496415007
1108939,2464262,-26.787283118770734
1108939,1224789,-26.787283118770734
1108939,2044726,-26.78779465388886
1108939,1464269,-26.788050388743116
1108939,8027461,-26.78830610179913
1108939,1821213,-26.789584340235493
1108939,1666545,-26.789839922580022
1108939,2174238,-26.789839922580022
1108939,6316877,-26.79111750779297
1108939,893828,-26.79162838957616
1108939,2068537,-26.793160513132662
1112389,4931198,-34.49026625422516
1112389,7651152,-34.90687663823102
1112389,8138768,-35.09855016787436
1112389,4337251,-35.154881255132615
1112389,4337253,-35.163064424531164
1112389,7119576,-35.41477323696978
1112389,8138765,-35.546310211550725
1112389,6064417,-35.787715542769234
1112389,5892677,-35.8265775278765
1112389,4790816,-36.002562649937786
1112389,2472193,-36.002903426397154
1112389,2086171,-36.00324417382685
1112389,7817890,-36.11229924309444
1112389,6064418,-36.223541615078695
1112389,6064420,-36.223541615078695
1112389,6064419,-36.223541615078695
1112389,7651158,-36.35096872051786
1112389,6780773,-36.42786795355647
1112389,6064416,-36.43978701498117
1112389,8138766,-36.45188828250913
1112389,2107820,-36.49835330260297
1112389,4076,-36.50176400985616
1112389,4337245,-36.647144546206334
1112389,8097877,-36.74397380058076
1112389,5892681,-36.775894356767125
1112389,8138763,-36.776576578081375
1112389,8060371,-36.77964513490214
1112389,4855805,-36.78100818269015
1112389,3394196,-36.86198700545666
1112389,6780774,-36.862669459563286
1112389,4790809,-36.864034018568105
1112389,7120135,-36.94617554332874
1112389,8138769,-37.09442142094325
1112389,2086170,-37.143618880787265
1112389,452836,-37.27103613600299
1112389,452841,-37.27103613600299
1112389,452842,-37.27103613600299
1112389,452838,-37.27103613600299
1112389,452837,-37.27103613600299
1112389,1357130,-37.31483008152897
1112389,5892680,-37.42286264689386
1112389,7651153,-37.424226856859
1112389,6780768,-37.42456783666467
1112389,190722,-37.42524970908799
1112389,2472196,-37.427294629210245
1112389,6064415,-37.430700507962385
1112389,8060368,-37.53137787604534
1112389,7558109,-37.533083647548985
1112389,6780771,-37.554141552599994
1112389,8138767,-37.55652922545739
1112389,5139660,-37.56164087304046
1112389,5139657,-37.56198141740082
1112389,5139659,-37.56232193277104
1112389,5139658,-37.56232193277104
1112389,5139661,-37.56232193277104
1112389,1904447,-37.81232741365558
1112389,6832269,-37.814373554167744
1112389,8837646,-37.81573706658891
1112389,7558106,-37.816418648542275
1112389,4284834,-37.91141500054975
1112389,7759969,-37.96213935143163
1112389,2436039,-37.9624803603066
1112389,4284840,-38.17018897648846
1112389,1394174,-38.17393305218793
1112389,7524966,-38.17936971636148
1112389,6199112,-38.18005217222815
1112389,176219,-38.180392917451655
1112389,5974816,-38.18550500055423
1112389,3570708,-38.1912471708853
1112389,6746142,-38.198721005798134
1112389,5892682,-38.199403692856045
1112389,6667097,-38.200086263418434
1112389,8634010,-38.200086263418434
1112389,4337249,-38.20076871752505
1112389,4931197,-38.20110990091986
1112389,6766797,-38.20110990091986
1112389,5222233,-38.20145105521563
1112389,1437678,-38.203156390382446
1112389,1521558,-38.20349737018812
1112389,6746135,-38.204860998817075
1112389,6780772,-38.20690557052382
1112389,196853,-38.21031086937419
1112389,1449007,-38.31926982233458
1112389,952750,-38.45349308128215
1112389,4284832,-38.453834643416776
1112389,200493,-38.45929567469321
1112389,7266913,-38.46031878854578
1112389,7743813,-38.4610007190928
1112389,347870,-38.46270503700796
1112389,7743807,-38.463386560897014
1112389,3394193,-38.46732569642847
1112389,3394197,-38.468007801406074
1112389,1394173,-38.4761840012992
1112389,4355897,-38.477204852183945
1112389,1116794,-38.58321998284087
1112389,7198431,-38.64705603285506
1112389,6832274,-38.82371638782279
1112389,4284833,-38.827127203726036
1112389,1447482,-38.83257846687766
1112389,1015764,-38.83394012266424
792752,6571521,-7.563353790366796
792752,8803599,-8.238366418465727
792752,8803596,-8.627319475594438
792752,8803603,-8.627660644442209
792752,8803604,-9.273178584772094
792752,8803595,-9.273263953436723
792752,8803602,-9.273605355235812
792752,8803598,-9.273690687476945
792752,8666254,-9.274884574915795
792752,6348951,-9.275906773754311
792752,5080330,-9.276247274634391
792752,5080327,-9.276587659613085
1119729,4037446,-15.022520906659679
1119729,5875858,-15.794604641233558
1119729,2218824,-15.795964792262739
1119729,8721935,-15.806655621702184
1119729,5183625,-15.906928981135284
1119729,8537212,-15.9213111756716
1119729,2218822,-15.983493325715397
1119729,2159303,-15.984173748264357
1119729,2159307,-16.03989087480495
1119729,6178092,-16.040742308205918
1119729,5875857,-16.041423194044963
1119729,2787567,-16.043804470690407
1119729,2787566,-16.043974453437258
1119729,2218829,-16.19407998836855
1119729,3451057,-16.195612649361177
1119729,2109505,-16.197488998124378
1119729,2203469,-16.199855724116826
1119729,8537204,-16.200555594973707
1119729,8537208,-16.201406593633457
1119729,2159310,-16.335779904416814
1119729,5183620,-16.368359175453996
1119729,1765594,-16.369722920350178
1119729,3815397,-16.37176679571541
1119729,982588,-16.47553879686153
1119729,6098307,-16.47570941766543
1119729,6133909,-16.476903355906057
1119729,2159309,-16.47894845041423
1119729,2218828,-16.48065109983941
1119729,3451055,-16.584736072593945
1119729,4469209,-16.58627165990353
1119729,330794,-16.586612741474017
1119729,4469208,-16.58678326044862
1119729,2868515,-16.587635637314374
1119729,8537209,-16.588658010264204
1119729,2787568,-16.58882835495679
1119729,2218823,-16.589169000822174
1119729,6178095,-16.590360804652484
1119729,5875859,-16.590701189628714
1119729,4594473,-16.68617736485225
1119729,385220,-16.686347709544833
1119729,4594468,-16.836449622244988
1119729,5875856,-16.83934572919148
1119729,8721933,-16.84206765128831
1119729,4103693,-16.864320934813104
1119729,982580,-16.86466227834206
1119729,4103696,-16.86466227834206
1119729,6083373,-16.864832928262388
1119729,8068924,-16.866027070178976
1119729,5823071,-16.867220499533538
1119729,528943,-16.867390931322575
1119729,2159304,-16.868072513280882
1119729,5875854,-16.86858354736112
1119729,2190624,-16.868753863041334
1119729,2218825,-16.869775452656953
1119729,524482,-17.015838789905636
1119729,385216,-17.015838789905636
1119729,4499246,-17.016350085275228
1119729,8537205,-17.018564189342825
1119729,8537211,-17.019585257402174
1119729,6840056,-17.232216487133044
1119729,6523930,-17.232387093382457
1119729,5963106,-17.232728262227745
1119729,4882027,-17.233069372884867
1119729,4469207,-17.23460365129525
1119729,8557132,-17.235114815986773
1119729,8537207,-17.23562585006701
1119729,6125120,-17.235796165747225
1119729,2787565,-17.23664752666048
1119729,7653915,-17.237668681608888
1119729,8537203,-17.237668681608888
1119729,3580797,-17.2381790636326
1119729,2203470,-17.254809557438286
1119729,1303633,-17.254980149135694
1119729,2190622,-17.256003393866983
1119729,1329432,-17.256003393866983
1119729,1329428,-17.256344359140495
1119729,3675989,-17.257196518098077
1119729,8557135,-17.258048314122842
1119729,6178096,-17.25924021941868
1119729,610135,-17.259920989376067
1119729,3451056,-17.51009448595129
1119729,5183623,-17.511289443267113
1119729,4598093,-17.511460093187438
1119729,3178016,-17.511801349352204
1119729,3451053,-17.511971955601616
1119729,6188698,-17.511971955601616
1119729,7653916,-17.51214254729902
1119729,7653921,-17.512313124446905
1119729,6243999,-17.512483687047748
1119729,5823068,-17.512483687047748
1119729,3109345,-17.51265423510403
1119729,1329427,-17.51282476861823
1119729,8557136,-17.512995287592833
1119729,330786,-17.512995287592833
1119729,3270998,-17.513165792030314
1119729,6122014,-17.513336281933153
1119729,2140466,-17.513506757303826
1119729,4836888,-17.513677218144814
1119729,8721934,-17.51418851351441
1119729,1904846,-17.515040382101006
1105095,8208165,-33.90444315596589
1105095,8208159,-34.769510165702975
1105095,8208163,-36.388134925172224
1105095,6847368,-36.88747959647651
1105095,3563994,-36.892591244059574
1105095,3563995,-36.89463407546825
1105095,3598870,-36.89599538369858
1105095,7576784,-37.3144889854164
1105095,2938192,-37.31721694023809
1105095,4806819,-37.31721694023809
1105095,3598029,-37.42149797150278
1105095,3598032,-37.423544810034834
1105095,6990777,-37.42865732873115
1105095,4404524,-37.53512961363056
1105095,1585143,-37.540580412504944
1105095,6497976,-37.54160161088679
1105095,4285557,-37.63230804653663
1105095,3627776,-37.80316106658577
1105095,8208162,-37.81164513415814
1105095,7576781,-37.81198628845391
1105095,5977790,-37.81369162362072
1105095,8520703,-37.81369162362073
1105095,8208161,-37.81471447584972
1105095,6920718,-37.81471447584972
1105095,4702616,-37.8160778720829
1105095,3356378,-37.81675939597197
1105095,4885304,-37.81710011437693
1105095,7465882,-37.96452580327478
1105095,8133809,-37.96963483929834
1105095,2575486,-38.197068257879934
1105095,7576785,-38.20076871752505
1105095,520921,-38.20179218041731
1105095,2470961,-38.20213327652988
1105095,2475407,-38.20247434355828
1105095,8454268,-38.202815381507484
1105095,5382334,-38.202815381507484
1105095,4285554,-38.203156390382446
1105095,5382330,-38.207586862254594
1105095,5077534,-38.20963004148583
